timestamp,fsr_left,fsr_right
11681,656,0
11686,602,0
11691,550,0
11696,455,0
11701,114,0
11706,185,0
11711,406,0
11716,496,0
11721,0,0
11726,0,0
11731,0,0
11736,0,0
11741,366,0
11746,381,0
11751,0,0
11756,0,0
11761,0,0
11766,0,0
11771,0,0
11776,0,0
11781,72,0
11786,135,0
11791,0,0
11796,0,0
11801,0,0
11806,0,0
11811,0,0
11816,0,0
11821,0,0
11826,0,0
11831,599,0
11836,637,0
11841,817,0
11846,667,0
11851,862,0
11856,693,0
11862,727,0
11867,613,0
11872,589,0
11877,64,0
11882,0,0
11887,0,0
11892,0,0
11897,0,0
11902,0,0
11907,15,0
11912,465,0
11917,403,192
11922,510,221
11927,531,186
11932,730,457
11937,638,483
11942,578,538
11947,576,475
11952,646,419
11957,808,384
